"labels","text"
3,"送人了。 因为买来是送给人家的，效果怎样自己不是很清楚，但是外表还是喜欢的。"
1,"坑比 <div id=""video-block-R2OEKSI40JYTSE"" class=""a-section a-spacing-small a-spacing-top-mini video-block""></div><input type=""hidden"" name="""" value=""https://images-cn.ssl-images-amazon.com/images/I/A199a2QCr0S.mp4"" class=""video-url""><input type=""hidden"" name="""" value=""https://images-cn.ssl-images-amazon.com/images/I/71KUOXnbQiS.png"" class=""video-slate-img-url"">&nbsp;好坑，最起码的界面布局的不合理。真坑"
1,"老用户的评论 号码过大，质量差，建议不要购买"
4,"不像 原装 感觉还行，但总跟原装的不同"
4,"皮带有点硬 外观挺美的，就是皮带有点硬，硬了不好弯曲，担心折出横纹"
4,"还行 只有15万次，国内买贵一倍一有40万次"
4,"和预想一样 大小合适，物品完好。"
4,"性价比不错 如果脚不是特别宽的话，估计2E 也够了，买的4E ，感觉宽了一点，有点肥大。长度倒是正好。按正常尺码买就好了。"
5,"羊毛的 是蓝色的，不过换一个颜色穿穿也挺好的，里面要穿衣服，否则会扎腿。"
5,"满意的一次购物 7月12日下单，7月21起收到，速度比我预想的要快。鞋很轻，上脚也很舒服，跟专柜买的没什么不同。本人皮鞋41码，运动鞋42码，本款选择8M，大小合适，供大家参考！满意的一次购物！"
5,"好！ 挺不错，因为看了之前的评论好才选的这一款，果然中意！感谢亚马逊上有这么多真诚的评论～"
5,"外观平整 外观平整，尚未使用。"
5,"很好 大小，款式，颜色都好！"
5,"舒服 拿到手里肩带和后面是网状的，感觉不是很好。洗过穿上很舒服，比优衣库的无钢圈舒服，80b买l的有点大，m应该合适"
5,"美观、质感好 话筒质感特别好，沉甸甸的，外观非常上档次，喜欢。音质等我的声卡到了再测试。其他地方遇到一点小问题，客服态度非常好，处理很满意，给亚马逊的客户点个赞。好产品，值得信赖。"
5,"衣服质量好 衣服面料质量都很好，颜色漂亮水洗不褪色。"
5,"看起来做工不错，但是买小了 看起来做工不错，但是买小了"
5,"味道不错 很好吃，也没有融化。"
5,"是不是应该标注27号相当于42~43呢？ 平时穿44的鞋，没犹豫直接买了27的，买过来小很多。27日本鞋号吗？太小了。木有办法，给别人吧。可惜"
5,"太小 太小了点，袖子不短，就是胸围有点太小了，很紧"
5,"颜值高，质量好 这款吸管杯颜值爆表，质量也很好👍刚开始儿子有些不习惯，喝水比较费劲一点，应该是防呛设计。现在儿子习惯了"
5,"不错 一直在用的，宝宝一直很喜欢"
5,"挺好 不错既能研磨 又能当辅食碗 现在正拿它天天给宝喂米粉呢"
5,"好好好 比国内便宜"
5,"非常合适，也很舒服。 喜欢，面料不错，舒服"
5,"小了点儿 质量和好内裤，不过稍微小了一点，刚穿的时候有点儿紧，现在好一些，估计买大号的正合适！本人腰围2尺6"
5,"质量不错，合身暖和。 身高174cm体重76kg，穿M号的正好，内里有反射层，很暖和，南方过冬没问题。"
5,"包装不严实，铅笔还好 包装不给力，里面什么都没垫"
5,"物有所值 日亚的硬盘性价比高。做存储用够用了"
5,"非常好！ 一直喜欢小V，终于买到一个，还是原装美国货，真不错！用来制作果汁，超级好！"
2,"与国内尺码要打两码了 国内穿32W32L，这个应该买30W30L"
3,"属于抽奖，而我挂了。 只能就一般吧，买了两个， 运气不好，抽个垃圾主控。 三百块，还不如买闪迪的z 80。"
1,"太大太长 设计师估计是外星人，尺码偏大偏长太多了"
1,"太糟糕的购物体验！没有尺寸描述，完全盲选！ 我的天，太大了吧。 页面没有尺寸说明，别人的评论只能看，不能跟帖咨询。看“暴走一族”的评论，她168、68kg买2XL觉得合适。所以我2XL和XL各买了一条。然后，裤子里边可以装下两个我！"
4,"还不错 在入门级登山/防水鞋中算是比较好看的款式，个人觉得比大黄靴还好看。但不要指望它能有多强的防水能力，水比鞋底深的情况下还是会渗水进去，不过透气性还算可以，整体算是比较舒适。推荐在不太极端的环境使用。"
4,"国内发货 3号下的单6号就到了，应该是国内发的货，海外发没有这么快。。。加税252，比较便宜了。粉钻试了下可以插上，比粉钻自带的美白刷头要小一点。8只可以用两年了。"
4,"总体不错 腰围稍微小一点，裤长还不错！ 材质有一定的弹性。"
4,"还行 符合预期，美版袖子较长，宽松，性价比合理。"
4,"好看，单穿配外套都合适 168，58长度宽度都合适"
5,"这个奶瓶果然很受宝贝喜欢！ 正品！很开心很满意！因为是给女儿用的所以挑选的时候非常谨慎，斟酌了很久才抱着试一试的心态在这买的，第一次在亚马逊购物，非常满意，收到后在锅里煮了3分钟一点味道都没有，更开心的是宝宝很容易接受了，之前用贝亲和NUK放母乳都不喝，这个宝贝很容易就主动嘬了！再买一个大的。"
5,"不错 这个不错，大小刚好，适合小包包"
5,"还行  有点大 皮质和描述的有区别  荔枝皮似的"
5,"ok 修身显瘦，显气质！好"
5,"喜欢 质量真不错,暖和,适合冬天穿."
5,"给个参考 178CM，93KG，有点小肚子，选的XL，肩膀刚好，有点勒肚子，哈哈。面料不错，袖子长，透气效果好"
5,"好 应该是eb20吧，用习惯了eb50，换这种感觉也挺好的"
5,"雷克沙1066X 不错速度确实比闪迪的1067xCF快一点点"
5,"不错的一双运动鞋 很好 还有气垫 穿着很舒服"
5,"包装完好 还没用，包装完好"
5,"手感不错 试写了一下，手感很不错。给孩子用了，这厮手大的好似熊掌。 笔盒里除了吸墨器，还有两只墨囊，竟然是一蓝一黑，不巧的是随手安上的是蓝色的。"
5,"很好 这就是耗材，定期更换，没有问题。"
5,"性价比很高 很好用，方便"
5,"简单实用 手表样式好看，简单实用"
5,"好评 一直吃这个，第一次再网上买，不会区分真假"
5,"不错 适合9岁以下孩子戴！"
5,"宝宝吃饭碗 颜色鲜艳宝宝很喜欢哦"
5,"正品，超值 比较划算，国产新款"
5,"优质做工，稳固机身 原包装盒就这么垮洋过了海，没加外包装，但还是完好无损的，机器太棒了，是新款，国内可以配到新款配件，和面打蛋都试过了，机器特别稳，没有任何晃动，蛋糕很成功，和面因为是全麦，没出膜，下次换高筋粉试试，机器上部烤漆有点瑕疵，但不影响使用，就算了，总体还是非常满意的，甩国内品牌好几条街"
5,"很好 175.75，穿s好，太热，厚。"
5,"总体满意 虽然从伦敦运送过来，经过了接近一个星期，但毕竟便宜那么多，多等几天也值得，虽然都是英文，但感觉是正品，不错，满意"
5,"衣服不错 不是很厚，入秋穿不错，还可以当中间层"
2,"都压坏了 牙刷不错，但是包装太渣，还没用，就坏了3个"
3,"超级大 衣服超级大，买的XXXL的，肥佬穿比较好 ，比正常版的大很多"
3,"龙头有几处刮伤痕迹 作为第一次海淘没啥经验的人，带着很大期待，但是漂洋过海拿到的龙头多处被刮伤。颜值不高。。有点失望。"
1,"质量很差 内衬是有点毛绒的，试穿的时候掉毛很严重。衣服也有明显的线头，要不是amazon海外购，真的以为是假货！质量很差"
1,"太假了 8太假了吧，比淘宝最烂的仿品还假"
1,"肥佬装 我平时穿中码，给我发了XXXL"
4,"性价比高 比预期早到了，铅笔孩子很满意。"
4,"比国行性价比高 一样的MIC、转一圈回来比国行还便宜快一半；插头也适用、不能PRIME价有些遗憾；提高生活品质的小物。"
4,"莱萃美深海鱼油 鱼油已到货，还没吃，只是觉得瓶子颜色比从美国带回的颜色浅些。但愿是正品。"
4,"有点闷  高频上不去 煲久点再作正式评论吧"
4,"试戴了下 稍大了一点，估计是我头比较小吧"
5,"囤货 以前从不去评价，不知道浪费了多少积分，现在知道积分可以换钱，就要好好评价了，后来我就把这段话复制走了，既能赚积分，还省事，走到哪复制到哪，直接发出就可以了，推荐给大家！"
5,"轻便暖和 168、60kg s码 略大，很暖和"
5,"非常喜欢 趁着亚马逊活动，我和老公各买了一双大黄靴，比专柜便宜600，而且尺码也正合适，十分非常特别满意，前几天穿了冷，这几天穿出来就合适啦"
5,"质量不错尺码偏大一号。 先说下鞋子质量，总体来说比国内专柜稍次，印度产，细节见图。上脚比较舒适。 再说下鞋子尺码，本人290脚长，但脚有些厚宽肥，国内其乐44，阿迪耐克斯凯奇45，皮鞋一律46。海外购斯凯奇45。这次买了45，us11.5，整体大一号。 本次含税258，供大家参考。"
5,"脖子紧，其他合身 不错，挺合适的，173cm，72kg，有小肚子，不过脖子就有点紧如果要打领带的话。所以我不打算打领带穿着比较合适。"
5,"直筒修身牛仔裤 不错，是我喜欢的样子"
5,"好评 还没有穿，摸着还好。希望如介绍那样好。"
5,"... 共计买了3条。这里要说的是，有评论说是假货，据我知道，这确实和国内专卖店的货不一样，包括拉链打标，裤袋打枣，裤袋形状等。这应该是美国的超市货，品质是比国内专卖店货差一点。不过也还行，毕竟·价格也相差几倍，而这确实也是真货。"
5,"鞋子质量不错，款式很棒 鞋子质量不错，款式很棒"
5,"轻巧挎包 满意，蓝白红的小挎包。"
5,"杯子不漏水 一如既往的好，不漏水怎么拿都能喝的到"
5,"比预想轻 比预想的轻，本人脚长260，脚围25.6。US8M穿起来刚合适，给大家参考"
5,"满意 镇店之宝价格太合适了，一周到手"
5,"非常值 很好很帅，UK尺码标准。"
5,"(郡是)GUNZE 无钢圈文胸 温柔物语 背部极其轻松舒适 米黄色 是我想象的样子，料子不错，样子也好"
5,"方便实用的辅食工具 宝宝现在田辅食了，有了这个就方便了许多，冷藏冷冻都可以，加热也方便！信赖亚马逊！"
5,"很合身 按照尺码选择就行了，非常合身，质量也好！比在H&amp;M或者优衣库买的更好更划算。"
5,"体验还是可以的 虽然发货等了差不多20天，加到手时间，共一个月。但是价格合适可以忽略等待，不是特别爱好喝咖啡的，所以这款选择多点，也不用怎么清洗，干净。"
5,"三荣一🚿 好用的特别是有一个开关！用了好久也没有任何问题！"
5,"很好 配了变压器用着挺好的，没必要多花几千买国内版的吧"
5,"好 比较大，样子好看。"
5,"减压舒缓效果很棒！ 穿上没有束缚感，以为是效果不到位，没想到一早起来脱掉裤袜后，整双腿都轻便舒适了不少。前两天因为运动过量大腿疼的厉害，穿过一晚疼痛也减轻许多。幸好买了两条，预备两天一换洗，坚持穿下去。不期待瘦腿，能减压预防静脉曲张就是好的。"
2,"做工不行 做工太差了，考虑这种价格，算了不退"
3,"钱包一般 像是拆过的，钱包表皮有小孔，轻微破损，还有墨水味，感觉有点奇怪，算了，将就用吧"
3,"尺码偏大 衣服还行，但是尺码真的偏大，建议小2码(///▽///)"
3,"裤腿太肥了 裤腿太肥了 腰有些小 裤腿太肥了"
1,"尺码过大，不合身。 尺码过大，不合身。放着没法穿，失望。"
1,"失望 东西太差，感觉被调包，一件是整的，一件是散的"
1,"是不是正品呢 手柄粗糙，制造时脱模手柄拉伤等很多问题，碗口分膜线拉手"
4,"虽然耳机便宜，但是配套贵呀！ 耳放,播放器搞起来远比这点小优惠贵得多，入手容易，用好难。"
4,"L码 L码和国内175差不多，面料有弹力，但感觉一般，做工用的线细，看着没有挡次，穿着舒服，大小适中，这个价格也物有所值。"
4,"好 好用，贵。宝宝喝奶顺畅，回购。奶瓶会排气。"
4,"料子蛮好的，就是金色的拉链很抢眼 图片上看的拉链颜色不是很明显，实际拉链是土豪金色的，挺闪的"
5,"满意 好大一瓶，为家人的健康！要坚持使用，东西不错用完后再来！"
5,"可以直接在220V电压下充电吗？ 还未到货，无意中看到美国电压是110V，在中国的是220V，可以直接充电吗？"
5,"这是纯铁锅，用后清洗后，抹上一层油就不会生锈了。 锅是好锅，就是把手太短，一个手端不动啊，厂家设计这么短的把手，就为了进烤箱，也不考虑一下，中国国情，中国人是爱吃炒菜的啊！"
5,"用着还不错 用着挺好的，买了转换头"
5,"宽松 身高180，体重210斤，穿xl宽松，不过身长有点捎短，袖子长短合适。"
5,"给父亲的礼物，他非常喜欢！ 自己买的一双Timberland Flume被父亲看到后赞不绝口，于是决定买一双一样的给他，但没有合适的尺码，就买了经典的White Ledge，黑色的颜色他非常喜欢，8W的尺码也正合他的尺寸。父亲觉得冬季在上海穿这鞋子最合适，不怕冷也不怕雨。他很满意，我就很高兴！"
5,"钢铁直男必备 好用到哭， 原谅我土鳖都i不知保温杯进化到如此方便了！"
5,"海外购首淘成功！ 宝宝快出生了，给宝宝囤货。海外购真神速，非常好的购物体验……"
5,"好评 不错！带了一个多月了，防水效果明显！"
5,"亚马逊海外自营产品 很大一罐，和国内进口商买的区别就是，海外购没有密封贴钱，味道不错，有点甜"
5,"合适，好看 这件也是下摆稍微有些小，对比美亚的冠军，确实日亚的质量更好，不掉毛，不褪色，卫衣材质，春秋天可以单穿，冬天可以穿在羽绒服里！177/78穿了正好！女士也能穿，我130斤，穿了稍微有点宽松，也好看！"
5,"关于吃吗 女生买的！原本以为自己可以驾驭长一点的！这款衣服完全就是细长款的！版型有点大！在胖的S/M都可以穿不用买大码！这款面料稍后同比在台湾买的料子厚许多"
5,"面料舒适，尺寸偏大 面料舒适，尺寸偏大不少，小一码购买。"
5,"vitamix5200 我是用它打果汁的，非常细滑。也很容易清洗，也可以把菜、肉饭、汤打成糊给老人吃挺好的"
5,"强烈建议购买，不要老断货 便宜又有效，80左右。给后面参考"
5,"质量不错 看上很久了，收到货很不错，秒杀价很合适！！"
5,"满意。 感觉有效果。很满意。"
5,"飞利浦电动牙刷 全家都用的飞利浦牙刷，一如继往地好评，除了贵没别的缺点。如果能送个刷头就更好了。"
5,"作为短裤非常舒服 作为短裤确实非常舒服。"
5,"赞一个 大小适中，穿着很舒适。鞋底稍硬，可能是耐磨设计吧。"
5,"值得拥有。 穿着非常舒服，也不会显脚大，非常满意。物流也够快。比预计提前了整整六天。继续支持。"
2,"没用几次已经开裂 之前在美亚买过，用了几年也没问题，后来老二也能自己吃饭了，所以在亚马逊买了一套，可是没用几次当中的紫色已经裂了.."
3,"包装图案有地方不一致 怎么跟图片上右下角73的地方不一至"
3,"品控不太好 两年前买过同样的裤子，很舒服，所以这次再买。 这次买了两条，其中一条跟两年前的裤子完全一样款式颜色，但上身后明显偏紧，另外一条，不同颜色，腰围居然又稍松。Lee的品控有问题啊。"
3,"不跟脚、不舒适 这双clarks不舒适，没有在亚马逊上购买的其他clarks舒适，同样的尺码这双鞋就比较挤脚。虽然挤脚了吧，但又不跟脚，脚后跟容易从鞋里掉出来，是不是后跟设计的太浅了？ 另外，收到的鞋应该是别人穿过的，鞋底是脏的，标签也是被撕下来过而后又再贴上的，而且鞋撑竟然是反着撑在鞋里的。"
1,"反复读写太差 不只是转速的问题，硬盘在反复读写方面太差，用迅雷下东西达到区区6m/s的时候电脑开始卡死，然后就没有下载速度了，经常有文件下到一半就不动，一直显示磁盘繁忙，惆怅。"
1,"变质 还有二个多月过期，不是海外直邮来的，是香港保税区发的，都是黏糊糊的 ，来的时候盖子里面那个锡纸封口都鼓了。非常失望"
4,"收腹带 手感质地还可以，但是有点顶着胸下，特别坐的时候不能穿，背必须挺直，弯一点就会胳着胸！"
4,"低端ecco ecco的低端产品  舒适度可以 但和biom系列差距不少"
4,"轻便舒适 轻便贴身舒服，老婆喜欢"
4,"很好的裤子！ 裤子很棒！就是不知道褪不褪色！"
4,"宽松透气 很宽哎，长度也要严格按脚长，甚至买短0.5，比如平时225，可以考虑220，因为里面还有个厚鞋垫可以拿出来。"
5,"不错 质量很好，穿着舒适。"
5,"拜亚动力专业耳机 做工，音质都相当棒"
5,"可以的 大了一点点 价钱便宜 很好"
5,"尺码参考 180身高，72kg，m号合适。版型短款"
5,"建议买小一号 177，68kg，贴身穿买的S号，合身不紧绷，手腕和下摆的崩边很不错。Polartec的抓绒，非常暖和"
5,"超级喜欢 很喜欢"
5,"好看，经典还是要拔草 超级喜欢的颜色。码数正常"
5,"好看 穿上看起来蛮不错的，对得起这个价格，但是面料感觉就稍微次点！给5星因为这个七分袖很不同"
5,"一次成功的购物。 很好，很舒服。挡风 ，保暖。"
5,"第一次购买 38.5的脚，其乐5.5UK合适。ecco这双感觉正合适，没有空余，反而不舒服。不知道买大一号会不会更合适。"
5,"不紧绷 买了第二条了 第一条是连脚的 0度左右都适合 不紧绷 弹性很大一很柔软"
5,"喜欢 做工很棒，上身效果也很好。喜欢的按照国内尺码买没错的，如果想买加绒的，建议换L122，款式一样"
5,"e c c o 40是对应9-9.5美码，英码是uk7，买大一码，不过妈妈觉得还是很舒服"
5,"有点长，腰围84合适 172/75，腰围合适，有点长"
5,"太棒了 比国内便宜了不少，没想到还有读卡器，很惊喜。到货后马上使用了一下，拍100FPS，慢动作完全没问题，总之很棒！"
5,"好 很好 这种网眼的一直在穿 已经好几件了"
5,"很好吃 送货很快，有点像QQ糖的味道，每天2颗身体棒！"
5,"很好 很合适，尺寸标注的好，买来就比较合适。"
5,"以后多点这种福利。 个人感觉这是亚马逊这次会员日的最大福利。比超市便宜几乎一半以上。一次囤了大半年的用量。"
5,"合身 身高173，体重65，胸围95，肩宽46，穿着刚刚好。"
5,"颜色花哨，有的人喜欢 帮别人买的，他觉得很好看，合脚，舒服"
5,"美国版的码太大 还是日本线的适合亚洲人体型"
2,"包装内有水珠 打开包装后发现滤芯上有水珠。第一件打开后发现有水滴以为是偶发现象，今天打开第二件，仍然有水珠。咋回事？"
3,"海外购，便宜，稳定 1、外观与造工真的很一般！ 2、USB3.0写入能稳定在75M/S，比国内的很多好了很多！ 3、海外直邮的速度真的很一般！"
3,"过于肥大 187cm，88公斤，穿上很肥大，应该要XL"
1,"一箱里面只有十个不说！！打开一个，袋子里面有水！！！反应半天，没有人理我 购物这么多年，相信是自营的，每次买很多箱，不会每箱打开看，结果真让人意外。一支里面都有水，打算看看一整箱里面什么情况，结果翻出来一数，让人吃惊的是只有十个（包括我开封的那个），就因为相信亚马逊自营才这么放心，不会去看，谁想到足足少了两个！！！几个意思几个意思！！！！！给一颗星都嫌给多了！联系客服，没人理我这茬"
1,"一只耳机已坏，翻新货无疑 3月多买的，现在已坏"
4,"比较满意。 176，76kg，总体稍小。"
4,"鞋是好鞋一双，但亚马逊的商品介绍严重不详细不合格 鞋是好鞋一双，刚上脚鞋底较硬，我上脚磨合了一天后就很适应了，越走越舒适。主要是这双鞋鞋垫对足弓有足够的支撑。鞋码标注肯定是亚马逊的问题，不过这么明显的错误诸位看官看不出来吗？9-9.5DMUS是43码，现在亚马逊尺码表已更新。没在美亚买过ecco，但英亚的两双ecco鞋尺码均非常标准。因为这个失误给减去一星评四星。"
4,"味道好 不错👌"
4,"样子不错 我he楼上的看法一样，根据这个型号在其它网站查了一下，发现样子挺好看。"
4,"还不错，那个柄角度能再斜点就好了 还不错，现在用的不多，以后背奶了再用。那个柄角度能再斜点就好了，奶水流下去更顺畅，用起来也更方便"
5,"颜值高，保温效果好 美美哒，和图片一样，满足了我今年喜欢红色的爱好。保温效果很好，昨天晚上8点左右闷了两个鸡蛋，早上6点起来水还烫手，鸡蛋熟透了"
5,"对应尺码以后最好标清楚点 Ecco一直穿41码，没有41码的选项，所以选了7号,结果发来双40码。小了，海外购也不知道怎么换，又重新买了一双。鞋子质量好评！泰国产，比以前买的斯洛文尼亚产的稍差一点点。"
5,"含锌和紫锥菊的小熊糖 看着还不错！价格也不错！"
5,"好 是骨瓷的很有质感"
5,"推荐 同品牌买了两个都很满意，外观质感使用体验满分！75A的建议尺码此款M号。"
5,"弹性不错 很不错，弹性很好"
5,"很好 很好，非常好！很棒，非常棒！"
5,"棒 价格便宜，使用安全，喜欢绿色的。推荐购买。"
5,"不错 看上去不错8天到南京，寒冷地用多了排水口适合-20-40度，才到就打九折伤心"
5,"愉快的购物 非常好的鞋子很满意，价格很便宜"
5,"运动中会不会出现保护脚踝受伤 感觉很不错，等上场机会"
5,"略大 有些大了，下摆适合臀围大的。"
5,"法国品牌，比爱仕达和苏泊尔的好多了，价格比爱仕达和苏泊尔便宜一半 法国品牌，比爱仕达和苏泊尔的好多了，价格比爱仕达和苏泊尔便宜一半"
5,"很好 衣服很满意"
5,"非常完美！ 一口气买了三种颜色，下了一单但是日亚竟然给三个耳机分成三个包裹，墙都不扶就服日亚，包装极度给力，耳机外盒保护得非常完美。下文简单介绍下耳机。 ▲音质方面：就个人的听感而言，调音比较适合听流行乐、摇滚，大概运动时听得比较多的重低音和动次打次表现得还行，至于女毒、空气感之类的就不要在这个价位的便携无线耳机上找了  目前的几耳朵感受的话，音质对得起这个价格，甚至有点超出预期。 ▲佩戴：和苹果自带耳机几乎一样的半入耳式设计，长时间佩戴相当OK，没有SE215那种入耳式的鼓涨感，没有大法头戴式耳机的捂得耳朵发热，比创新Air的轻盈无感佩戴要存在感多一点点，但是戴着原地蹦跶几下或者慢跑散步通勤是不会掉下来的。在听诊器效应方面，估计是由于采用了扁面条式的线材，目前还没感受到什么听诊器效应。至于跑步时会不会有听诊器效应还有待测试~ ▲续航：官方标称有6H续航时间，在我目前的使用中结合电量显示的变化来估计的话是可以用到6小时的，连续听了2.5H，系统显示的电量仍剩余超过一半。轻度使用可两天一充，重度的话一天一充差不多。不知这个能否用充电宝临时充电，还有待考证。充电速度方面一般1~2H就能充满。 ▲蓝牙连接质量：绝大部分时候是稳定的，在家里隔一堵墙在5m内没问题，更远的距离就没有刻意测试了。参数中规中矩，支持蓝牙4.0，A2DP v1.2、AVRCP v1.5、HFP v1.5、HSP v1.2等协议。目前遇到的一点声音卡顿是在笔记本在旁边连接2.4G频段WIFI进行下载时出现的，会有不明显的间隔时间较长的偶发卡顿，我把笔记本切换到5G连接后暂时还没有再出现卡顿。"
5,"保暖 合身 给妈妈买的，XXL很合适。（65kg）"
5,"一双好鞋 基础款的训练鞋，软硬适中，适合慢跑热身。喜欢运动墙裂推荐此款，性价比高。"
5,"很好的龙头，快递速度也很快 很好，很漂亮，价格也合适"
5,"商品性能和外观 买了还没开始用，看上去外观不错"
5,"质量不错 金属的，翅膀会动，沉甸甸的"
5,"lee衬衣 领角有些大，全棉，号偏大。还不错"
5,"非常好用，冲得很干净 非常好用，冲得很干净，这个放办公室，中午吃好冲一冲"
2,"不到一年半线材老化严重 用了不到 一年半的时间  感觉用的也不是太频繁  线材已经老化严重  像是要融化了似的  海外购还没保修的地方  尴尬了"
3,"基于牌子购买 做工很差， 线头多，面料很差， 完全基于品牌买的，袖子超级肥， 172 70kg 买的S号，刚好， 就是袖子太大"
3,"质量一般，料子和裤型一般。 裤子大小合适，大家买号数不要太大，会比国内的大两号，我身高179，体重85，L码还很宽松。"
1,"售后怎么处理 回来就是坏的 不知道怎么弄 有转换器 也不知道怎么修 500块买个教训"
1,"退款额 已经退货很久很久了，但退款却迟迟没有收到。  PS，裤子尺寸超级超级大"
1,"奶嘴是脏的！明显是旧的，被人用过的。 奶嘴是脏的！像是被人用过了。这么脏的奶嘴怎么给宝宝用？宁愿扔掉。本来很信任亚马逊的，没想到竟然这样。失望至极"
4,"质量不错 176.75公斤身体部分刚刚好，手臂部分有点大和长"
4,"总体还行 还行，就是噪音很大"
4,"贵点 使用不错，是正品。哈哈写字少不让"
4,"80分 颜色、皮质、鞋底、做工都还好，好走路，但很快起了折痕。"
4,"鞋偏瘦 鞋偏瘦，着地感觉不错。"
5,"声音 还行吧，声音不大"
5,"真正的铁锅 锅不错，买第二个了"
5,"提升幸福感 热奶泡、冷奶泡做成热拿铁、冰拿铁；热黑咖、冰黑咖，各种做法随心所欲，满满幸福感！"
5,"尺码合适 整体不错，实物没有图片漂亮，试了一下，尺码合适。"
5,"推荐 还不错，两个宝宝都在使用"
5,"非常舒服 非常舒服的内衣，一点都没有勒的感觉，也很随身，而且没有肩带滑落的烦恼。"
5,"裤腰过大 我平时2尺3腰围，定的是8码，结果穿上带绒的打底裤，还肥1寸，下回再买他家裤子，空身穿应该要4码比较合适，冬天穿买6码就行。裤子版型是我要的那种，传统直筒裤，不显腿粗，我身高1.73，重63kg，臀围92cm，希望大家可以借鉴一下"
5,"果然名不虚传 口感很好，用过的最好的漱口水，喜欢"
5,"感觉很好 感觉还不错，值这个价格！"
5,"完美体验 176、67kg，32/30裤长腰围非常完美，一周送达，真的怀疑不是美亚的货品，但快递单应该不会蒙我的，好评！"
5,"喜欢这款恒温龙头 这款龙头恒温功能最赞，而且很重，品质很棒"
5,"挺好的 真是妈妈裤，裤腰很高，应该能挺舒服，日亚从不失望"
5,"五颗星 美亚直邮，比较放心，日期新鲜，到20年4月份，好评。送给外婆的，对关节好。"
5,"非常好 太太太舒服了，超预期！！！"
5,"SanDisk 闪迪 Ultra 3D NAND 500GB SanDisk 闪迪 Ultra 3D NAND 500GB，速度快稳定"
5,"评价 180cm，95kg穿XL大了一点点。应为L码价格贵一半，衣服很薄适合户外。防水效果嗷嗷滴。"
5,"手感好 好，以前从不去评价，不知道浪费了多少积分，现在知道积分可以换钱，就要好好评价了，后来我就把这段话复制走了，既能赚积分，还省事，走到哪复制到哪，最重要的是，不用认真的评论了，不用想还差多少字，直接发出就可以了，推荐给大家！！"
5,"手感粗糙但很厚 料子很厚，摸上去很粗糙，白色黑色各买了一件，还是白色更好看一点"
5,"不错，打网球穿合适 183cm，69kg，我买的M，看胸围合适，下单。回来感觉也满意，里面带抓绒，舒适"
5,"好用 马力足，可以用在很多地方，好用"
5,"物有所值 按照尺寸买，大小合适。产品和描述的一样，质量不错，在南方，初春 深秋穿正好"
5,"亚马逊的蛋白粉还是值得信赖的 总体还不错，蛋白粉很细"
2,"棉服 不是羽绒服，是棉服。"
3,"尺寸 有点小了。说好的可以适合175-185，我180觉得才有正常的170-175。个人觉得，其他还好，工艺还挺干净，挺薄的。"
3,"很普通很普通很一般很一般的一支笔 笔盖很松，申请换货了一支，收到的依旧是松的，笔头与笔杆的也松的，但放多一支墨胆后就不松了，书写还算流畅，但也有点刮纸，80多一支这样的笔，感觉不值得，太山寨了，很普通的一支笔。"
3,"面料廉价 面料很差，机油味，廉价的确良的感觉。"
1,"和面 这个是不是不能和稍微硬一点的面啊？只能和稀面吗？为什么活着活着下面的盆会飞出来～"
1,"质量问题 买了两件 一件黑色的一件粉色 粉色可以正常使用 黑色 声音很震动都很异常 不知道怎么售后"
1,"不建议购买 没有吊牌；针脚很差；像旧衣服；码数偏大"
4,"美貌 好看，但是把太沉，放在碗里容易翘起来"
4,"包装稀烂破旧 包装太烂，装滤芯的纸盒又破又旧，产地英国，但是这里产的滤芯没标制造日期，心里忐忑 使用，试用了一个倒是还行。"
4,"GUNZE 郡是 无钢圈文胸 太松，带子变形"
4,"稍小点 怎么会总体评论是偏大呢，难道我们买的不是同一款。东西不错，略小点，170cm62kg买的是s码，略紧。"
5,"不错，使用很方便 不错，使用很方便"
5,"比较长 衣服比较长，包住拉链了"
5,"太可爱啦啦啦啦啦～～～ 太可爱啦啦啦啦啦～～～"
5,"连运费+税费 合 200多一点点，174身高 73kg 穿 33W32L 稍微有点儿大，不错，很合适。颜色也很好看。！~ 连运费+税费 合 200多一点点，174身高 73kg 穿 33W32L 稍微有点儿大，不错，很合适。颜色也很好看。！~"
5,"国内的要穿m码  海外购的是s码  整整大了一码 总体来说还是不错的，衣服个别地方填充的保暖材料有分布不均匀的情况，能摸比较硬的手感出来。身高 169cm  体重70kg  s码挺合身的。"
5,"低价到手，音质初听还行 495到手低价入的，第一试听还行，应该是正版，现在等煲机后听听效果如何"
5,"价格合适 非常好，价格合理"
5,"推荐 震动一如既往的大，剃干净需要往复多次，但很快也可以剃干净。不晓得多刀头怎样，但价格摆那里，手来回多动几下省几百块挺好。鬓角修剪器我觉得没用，所以选了这款，多个修剪器多100块，大家可以根据自己需要选择，而不是功能多就是好。"
5,"买长了 欧码没把握好，买长了。质量还行！"
5,"好看炸 貌美貌美貌美 穿上显脚小 好看炸"
5,"维生素不错！ 第二次购买了，推荐。"
5,"uni 书写好顺滑。物超所值。就是快递慢点"
5,"还不错的购物体验 稍微有些大，其他都挺好的"
5,"耳机 使用之后觉得很满意，这个价位的耳机这一款可以说是很不错的"
5,"过大 我穿16这次买的14刚好"
5,"值得购买，物美价廉 挺好的！不算小。"
